gene	effectSize	effectSizeStandardError	effectSizePval	effectSizeFDR	tauSquared	numStudies	cochranesQ	heterogeneityPval	fisherStatUp	fisherPvalUp	fisherFDRUp	fisherStatDown	fisherPvalDown	fisherFDRDown
PTCHD3P1	0.12291937966004747	0.49189468990605967	0.8026727067042105	0.9997238785431705	0	2	0.30284931220818045	0.5821016472944273	4.104937669513698	0.3919903262028597	0.550051962707282	2.087904733543004	0.7195948032664173	0.9999854341075632
ING1	0.32187752448919466	1.2880814173196513	0.8026731017708427	0.9997238785431705	2.5830993004954084	2	4.409508939914113	0.03573912771686105	9.50871661928916	0.049568448081638544	0.35520094625397647	4.672595072995045	0.3225697566710295	0.9999854341075632
SHANK2	0.33339265331263646	1.335325708497963	0.8028414691204763	0.9997238785431705	2.6609284534907296	2	3.6236697277757366	0.056963094168270834	7.557427762754604	0.10920347066268088	0.3921407130465011	4.921243869190156	0.2954742424882517	0.9999854341075632
C.AS	0.39548614956367684	1.5840495021411247	0.8028442639023134	0.9997238785431705	4.178297856426808	2	5.8746914249423465	0.015360064946061236	11.843273020623956	0.01855558830965339	0.3523115653884556	5.359101903512019	0.25239493118121215	0.9999854341075632
CYP1A1	-0.28247512011358195	1.131981325633343	0.8029427620415196	0.9997238785431705	1.8761361538492662	2	3.628181319521924	0.05680886345748526	4.334797675970224	0.3625879756163284	0.5326869631687156	8.252570417958523	0.08275226091114093	0.9047717319306393
CPLX3	0.1463029750741438	0.5864589794834925	0.8029984922944085	0.9997238785431705	0.14261117418528252	2	1.2091520521587313	0.2715001208313914	5.383954957950955	0.25011980340002765	0.47307890852037765	2.3917101581107065	0.6641258922400014	0.9999854341075632
TMEM51	-0.15436258131875466	0.6188535088404176	0.8030257437921748	0.9997238785431705	0.22478465150921345	2	1.3654647819973411	0.24259262784032753	3.638597709555446	0.45711940880713464	0.5892790176077026	4.314020351186516	0.36517275250345366	0.9999854341075632
NFKB1	-0.6073400205777134	2.436425418452079	0.8031480445509834	0.9997238785431705	10.062464373310222	2	6.035039856037097	0.014024634205380915	9.519815604427414	0.049341669382346874	0.354555311092548	10.997891810985745	0.02658771770806399	0.838814774862465
KCTD2	0.18871534644392826	0.7571329012481521	0.8031674349560722	0.9997238785431705	0.565056434032775	2	1.8909299478766841	0.16909707004678565	5.311789735730657	0.25677528070376915	0.47720942853625264	3.715054843862959	0.4459400697207954	0.9999854341075632
PTGS2	0.24874191540365465	0.9983414262163451	0.8032407647853301	0.9997238785431705	1.3454049831326371	2	2.9749415542035265	0.08456318133034291	7.181018794075547	0.12662587587283486	0.40307827564885274	4.071934225768299	0.396358138697276	0.9999854341075632
USP1	-0.24230212113855085	0.9727585688529558	0.8032930020349062	0.9997238785431705	1.179752934537786	2	2.4431598476677903	0.11803823580362516	3.581072131548992	0.4656586844010882	0.5958340355113583	6.3567231486698494	0.17404482943847566	0.9999854341075632
DOK4	-0.14126818671676372	0.5672974724380291	0.8033456243019561	0.9997238785431705	0.11895337616542692	2	1.1951175812222965	0.2742997047371307	3.648637347802341	0.45564033679991817	0.588182095037925	3.9628717526764747	0.41105393097789367	0.9999854341075632
MED23	-0.1956694632101441	0.7860394463127942	0.8034142756446814	0.9997238785431705	0.6064132353376964	2	1.8172976994119125	0.17763527596802042	2.966281386308405	0.5634838953077289	0.6584125900125561	5.815966872616412	0.21331998991141277	0.9999854341075632
FOXP3	-0.12305384499992572	0.49464789315755586	0.803538246856424	0.9997238785431705	0	2	0.6243245219156932	0.4294447915258074	3.2002403698386908	0.5248921237942406	0.6327182391557424	3.413492663047246	0.4911532736429955	0.9999854341075632
D.ASE2B	-0.12263418139097632	0.4929774394624432	0.8035446865967837	0.9997238785431705	0	2	0.5178749108227146	0.4717495949317556	3.060151511298032	0.5478101408247963	0.6477174290675796	3.3810233680781567	0.496197973684614	0.9999854341075632
SART3	-0.38654600276243123	1.553994177521525	0.8035591720705546	0.9997238785431705	3.785225206649836	2	4.255395908121403	0.039125827148107084	5.8067084591697995	0.21405592052745276	0.4526631815122404	8.289620790330394	0.08152693041230995	0.9038331051359036
RANBP2	0.12298028825823641	0.4945963305844186	0.8036332322640295	0.9997238785431705	0	2	0.6210742836044427	0.4306483554457943	3.4121097078724913	0.4913674535563338	0.6111191294987792	3.1962780096604284	0.5255323219795137	0.9999854341075632
SF3A1	0.14835559377222698	0.5969840411851622	0.8037410134819717	0.9997238785431705	0.17845190622045767	2	1.2912446552953845	0.25581870320312106	4.1602013490067415	0.38475889349828307	0.5462801185821502	3.642330091847974	0.4565691510674524	0.9999854341075632
UNC13A	0.12127339946606137	0.4881028076207589	0.8037795044584514	0.9997238785431705	0	2	0.1013220124817235	0.7502488984473487	3.7351942810548486	0.44302782758224424	0.5804169290201519	2.097820080527004	0.7177728849589935	0.9999854341075632
ACLY	-0.3565951321365787	1.435236425787238	0.8037805151593969	0.9997238785431705	3.1536047525727073	2	3.9237284489050386	0.04760918142779336	5.328785064108973	0.25519432662040137	0.4768795011164816	7.888542389979077	0.09574741745992364	0.9170904577728691
GH2	-0.22710648569624248	0.9143655508012718	0.8038434777119605	0.9997238785431705	1.0474489499148605	2	2.579424079314765	0.10826104515009494	3.92840724919745	0.41578157352069445	0.5652852776688222	6.512608622965584	0.16399766972686744	0.9999854341075632
FBXO5	-0.18499400854655523	0.7450788581886261	0.8039117190066511	0.9997238785431705	0.4984616869051766	2	1.6850028605399903	0.19426101417361274	2.843160170669888	0.5844057088555606	0.6730780563510406	5.708967875789941	0.22196250492890382	0.9999854341075632
HEG1	-0.23178308811550263	0.9336193588387377	0.8039309700842093	0.9997238785431705	1.0488579345420455	2	2.3112893971753103	0.12843746894396846	3.4514227424655366	0.48530295987713135	0.6075092151479483	6.2321445941463844	0.18246937753469683	0.9999854341075632
UQCRFS1	-0.2667598149200761	1.0747151481133659	0.8039684970715534	0.9997238785431705	1.5479766758853029	2	2.788093614125001	0.09496714441724163	3.9481260347645315	0.4130717467630536	0.5635685405434356	6.677108512973923	0.1539676005877134	0.9968494545444399
PTPRT	0.17963824610378645	0.7237396784205695	0.8039731903965986	0.9997238785431705	0.4447784328863532	2	1.617179761618111	0.20348547837979947	5.657144549051706	0.2262577789019362	0.45921063005763074	2.779381453718271	0.5953970576140896	0.9999854341075632
PDGFD	-0.14953949667803101	0.6024871050551291	0.8039768448162219	0.9997238785431705	0.17401209326155714	2	1.253797413876311	0.26282842930072814	2.437405104951193	0.6558783408474337	0.7268879436853094	5.406144962276487	0.24810341946488282	0.9999854341075632
CELA3A	-0.26933911094819973	1.0855700318270263	0.804050488584945	0.9997238785431705	1.6838422643489823	2	3.397712688018397	0.06528689162838841	4.245956986136571	0.3737413488567723	0.539044486980243	7.868290378145918	0.09652379264139084	0.918046492725889
KNG1	-0.2219441933937349	0.8947729699237934	0.8040993888607029	0.9997238785431705	0.9819187298606109	2	2.4894216336839574	0.11461383646953838	3.898342132810052	0.4199385323433519	0.5678158040731305	6.357276335610434	0.17400821442762512	0.9999854341075632
UGGT1	-0.12055901848238239	0.48607771072091466	0.8041157096317346	0.9997238785431705	0	2	0.035438114879436156	0.8506805696830839	2.34563331834018	0.6724736612683008	0.7381275412849497	3.3372906372935947	0.5030456556587041	0.9999854341075632
MAT2B	0.3928720804695886	1.5843783974398746	0.8041606613017501	0.9997238785431705	4.179793467226789	2	5.872229233135264	0.015381562015617467	11.825918866212941	0.018693832836331574	0.3523115653884556	5.370438417787558	0.2513549492889579	0.9999854341075632
DAAM1	0.26368262808272475	1.0635145428188948	0.8041845900395066	0.9997238785431705	1.5954412128628126	2	3.289512918446519	0.06972370306316567	7.690552328734782	0.10359440869075419	0.39023537457675195	4.2025094597558805	0.37929236916162895	0.9999854341075632
C22orf26	0.12330258483946972	0.49736842362878403	0.804204075276008	0.9997238785431705	0	2	0.5973324542026724	0.43959762944682323	4.5871055916544154	0.33234358967768496	0.5145496772274444	2.130291912508108	0.7118094346596883	0.9999854341075632
ZBED2	0.42745300590920804	1.7251335983264497	0.8043048979704306	0.9997238785431705	4.785511904585887	2	4.696946210598631	0.030216260066638023	8.848560554369431	0.06499824208103358	0.36425262201290626	6.526586696605587	0.1631228958091108	0.9999854341075632
SLC22A7	-0.25895961751165386	1.0452244459624018	0.8043239484772713	0.9997238785431705	1.5235577738676573	2	3.200242272288701	0.07362736242183465	4.167272468518826	0.38384105241422417	0.5457453748479463	7.543129249769076	0.10982244428710294	0.9444763425153982
ATP2B1	0.17066260118765225	0.6889185366468867	0.8043468991397879	0.9997238785431705	0.3870604352605354	2	1.62011505837569	0.20307574507658932	4.802206661055352	0.3082008979505265	0.5024741691312641	3.6666377032192576	0.4529968586860028	0.9999854341075632
GJD2	0.3044719308498255	1.2295851703016176	0.8044271440925206	0.9997238785431705	2.180165206648437	2	3.2973847881662794	0.06939027688194022	7.187966115849683	0.12628226974649862	0.4030068792106617	4.529922957577195	0.3390141221001318	0.9999854341075632
SCAMP3	0.18752261271111595	0.7574221529071703	0.8044593498520164	0.9997238785431705	0.5657860919175824	2	1.8917253445225086	0.1690074482051801	5.3047083151407	0.25743649176858013	0.47746674739591355	3.721208553128845	0.4450487783567529	0.9999854341075632
PDE8A	-0.3448808821517918	1.3939864125382615	0.804593875862752	0.9997238785431705	2.946531344041321	2	3.8054937653423244	0.051084711846876796	5.17434826825193	0.2698714914557097	0.4831005573525739	7.742741064992962	0.10146968333368582	0.9255983455652999
CRLF3	0.31113117572005916	1.2579478088868878	0.8046510320597093	0.9997238785431705	2.438961387412079	2	4.254905695415577	0.03913712102102718	9.242369742989801	0.055318803640563165	0.36186337171863403	4.618394690642678	0.32873882804542814	0.9999854341075632
FAHD2A	0.5813331872647246	2.350692549849517	0.8046737808054104	0.9997238785431705	9.849616175159113	2	9.1136893532743	0.002537036659520764	17.32471541677806	0.0016713559753083074	0.3306410519230673	7.153739823002523	0.1279834177281948	0.9705255825068309
NAT9	-0.12080478817984837	0.48855453533888205	0.8046994199091155	0.9997238785431705	0	2	0.2223830392480585	0.6372301302646912	2.660600754692816	0.6161263636061111	0.6959759155978035	3.308402833070213	0.5076020056957	0.9999854341075632
CSNK2A2	-0.499063624815822	2.018404997323814	0.804709771684918	0.9997238785431705	6.7433799416960305	2	5.3410958252679235	0.020828376030438522	7.774426623869765	0.10019960366799384	0.38815500832088073	9.77145025455779	0.04445867477737023	0.838814774862465
LY6G6D	0.12136444800514333	0.4911249827134408	0.8048190710772906	0.9997238785431705	0	2	0.26298016252812856	0.6080800960868489	4.028234357201553	0.40219823056272913	0.5565409966356384	2.0912257838981416	0.7189845248200067	0.9999854341075632
ZDHHC4	-0.5783672183365712	2.341737002310224	0.8049220454665766	0.9997238785431705	9.258690401382701	2	5.908235994785008	0.015070255285492884	9.159276895225235	0.057239304918327655	0.36379905531554374	10.71930763843661	0.029906486740029187	0.838814774862465
NDUFB5	-0.2245319499510071	0.9091835305261309	0.8049391932992012	0.9997238785431705	0.9701501956392893	2	2.2295961577754477	0.13538923068163178	3.3757787790294507	0.49701597157572647	0.6150648892085526	6.152010686288145	0.18807999207152176	0.9999854341075632
CXCL10	-0.1910682638291987	0.7741614422514775	0.80505779203059	0.9997238785431705	0.5746498290074901	2	1.779520978101653	0.18220815856813433	2.938542541026335	0.568162280713937	0.6618126299874711	5.775073692589575	0.21658740588352268	0.9999854341075632
YTHDC1	0.12278179915006963	0.4977310946931951	0.805153564835947	0.9997238785431705	0	2	0.8150540295030753	0.3666302315107439	3.46882901995877	0.4826337617704281	0.6058456366033268	3.4565547162276467	0.48451496896213303	0.9999854341075632
C12orf29	-0.3605146118106469	1.4615871053233427	0.8051716110194351	0.9997238785431705	3.2903393006507398	2	4.004511669472201	0.04537864074243925	5.453319647527704	0.24386329406947183	0.4688770786090798	7.96668877886494	0.09280607670015273	0.9150340086868423
AK056657	0.11989859360813522	0.4860971845322698	0.805174769601199	0.9997238785431705	0	2	0.037807741637403705	0.8458297049576321	3.331495762526908	0.5039575542843621	0.6208394490784698	2.3539066272879188	0.6709726003532502	0.9999854341075632
STMN4	0.6309584174988114	2.5582274912512997	0.8051876955646265	0.9997238785431705	11.152177697861841	2	6.219874556934606	0.012632406279100672	11.310146536226092	0.023290870788454855	0.3523115653884556	10.085506340362864	0.039011709309394904	0.838814774862465
B4GALT5	0.12194410097895508	0.49510327760063416	0.8054497540065764	0.9997238785431705	0	2	0.6529481939631278	0.4190605912835311	3.4151871639956743	0.490890927861124	0.6111191294987792	3.2440545985113034	0.5178449000282388	0.9999854341075632
POLR2B	0.28462477290409033	1.1556519758038557	0.8054582542507309	0.9997238785431705	1.9768926958931456	2	3.74255848519943	0.05304316691549904	8.413443202857493	0.07755474577629297	0.3726480868980298	4.400149407614913	0.35455189681130234	0.9999854341075632
SLC4A2	0.22870217360139042	0.9291144020507445	0.8055655662661086	0.9997238785431705	1.0345127711792312	2	2.2978014477206954	0.12955726692826186	6.207541532357849	0.18417580491070656	0.43864164936466193	3.447851256033703	0.4858518472558573	0.9999854341075632
PALM	0.16674128250599568	0.6776410878885472	0.8056347397610618	0.9997238785431705	0.33506172143861684	2	1.4746625067676435	0.22461149354285492	5.5435473349621605	0.2359280701699664	0.46452103812828016	2.652319047864441	0.6175835665187955	0.9999854341075632
SNX6	0.17415254127508703	0.7077775814050065	0.8056392978228271	0.9997238785431705	0.43426085499219247	2	1.692542860443396	0.1932661031320777	4.930644178253889	0.29448815253286864	0.49588249088675335	3.6843018075422282	0.45041325293965706	0.9999854341075632
NIT2	-0.19322611405114598	0.7855102449894145	0.8056915021428354	0.9997238785431705	0.6053052107793401	2	1.8169519128999556	0.17767652769165865	2.9775156213251965	0.5615951311664819	0.6570823433114432	5.800522735359518	0.21454885604576426	0.9999854341075632
IL10RA	-0.3122008811729158	1.2695236755848551	0.8057443938122839	0.9997238785431705	2.35795971676002	2	3.4275972235660435	0.06411531897169143	4.6981363424754985	0.3196955884847096	0.5079783994681542	7.3127831724167915	0.12025379926829065	0.9595725130827036
TRAM2	0.11947282911950416	0.48589829449758615	0.8057748770407818	0.9997238785431705	0	2	0.01898644444300725	0.8904053543789335	3.349390393326438	0.5011450153519206	0.618248636010571	2.308797292013407	0.679167828426691	0.9999854341075632
ITGB1BP1	-0.23078155900518163	0.9388248607051429	0.8058218779184554	0.9997238785431705	1.0664032751015848	2	2.3310463535659895	0.12681660746113133	3.4829604432877375	0.48047397218103766	0.6044077632973057	6.235213297522761	0.1822575349912738	0.9999854341075632
RSU1	-0.28289015583780897	1.151258950516914	0.8058971017931501	0.9997238785431705	1.8501412173502534	2	3.0461332322015986	0.0809296145724746	4.2482547112773235	0.37344954981998607	0.5387421754803783	6.915086308316381	0.1404441466194776	0.9867486082310672
GSPT1	0.28398025503528057	1.1562543104280485	0.8059890795037232	0.9997238785431705	1.9794040575591259	2	3.7448555429201433	0.05297030586302809	8.412110369027085	0.07759651381846751	0.3726480868980298	4.40471634580087	0.3539956318036382	0.9999854341075632
MGAT5	0.19024288047387344	0.7747045687351859	0.8060164343017349	0.9997238785431705	0.6138568749401815	2	1.9628131073935602	0.16121278098400815	5.422648858904705	0.2466128385235633	0.47113945904369425	3.7462375980015326	0.44143668868779035	0.9999854341075632
PRSS16	-0.36879228687228566	1.5022669243858489	0.806076648397231	0.9997238785431705	3.703238734865254	2	5.46749442672134	0.01937338111539111	5.191793050671148	0.2681783099499685	0.48253509620152113	11.158811220199961	0.024835996617956168	0.8315727639443686
TUBB2A	0.11932609751619012	0.48610266559894333	0.8060885904529769	0.9997238785431705	0	2	0.03881125668512818	0.8438230556881171	3.3273853401265034	0.5046050231387431	0.621464416415425	2.3586614427035157	0.6701103355421121	0.9999854341075632
GYS1	0.11964315336738093	0.48796658796445913	0.8063114996187175	0.9997238785431705	0	2	0.1812548914280837	0.6702970173705258	3.298680237605213	0.5091413897245347	0.6242946850527477	2.604639331338045	0.6260015069051659	0.9999854341075632
